inserted id: 9821, insert_level: 1, idx_at_insert_level: 2819 top_level: 7
inserted id: 1547, insert_level: 1, idx_at_insert_level: 433 top_level: 7
inserted id: 2146, insert_level: 0, idx_at_insert_level: 2146 top_level: 7
inserted id: 6929, insert_level: 2, idx_at_insert_level: 553 top_level: 7
inserted id: 6442, insert_level: 0, idx_at_insert_level: 6442 top_level: 7
inserted id: 288, insert_level: 1, idx_at_insert_level: 77 top_level: 7
inserted id: 2802, insert_level: 1, idx_at_insert_level: 806 top_level: 7
inserted id: 5707, insert_level: 1, idx_at_insert_level: 1645 top_level: 7
inserted id: 9046, insert_level: 0, idx_at_insert_level: 9046 top_level: 7
inserted id: 7792, insert_level: 0, idx_at_insert_level: 7792 top_level: 7
inserted id: 3544, insert_level: 3, idx_at_insert_level: 93 top_level: 7
inserted id: 4014, insert_level: 0, idx_at_insert_level: 4014 top_level: 7
inserted id: 1548, insert_level: 0, idx_at_insert_level: 1548 top_level: 7
inserted id: 5708, insert_level: 0, idx_at_insert_level: 5708 top_level: 7
inserted id: 6930, insert_level: 0, idx_at_insert_level: 6930 top_level: 7
inserted id: 9521, insert_level: 1, idx_at_insert_level: 2720 top_level: 7
inserted id: 4500, insert_level: 0, idx_at_insert_level: 4500 top_level: 7
inserted id: 6443, insert_level: 0, idx_at_insert_level: 6443 top_level: 7
inserted id: 3545, insert_level: 0, idx_at_insert_level: 3545 top_level: 7
inserted id: 2803, insert_level: 0, idx_at_insert_level: 2803 top_level: 7
inserted id: 289, insert_level: 0, idx_at_insert_level: 289 top_level: 7
inserted id: 5298, insert_level: 0, idx_at_insert_level: 5298 top_level: 7
inserted id: 9822, insert_level: 1, idx_at_insert_level: 2820 top_level: 7
inserted id: 4015, insert_level: 0, idx_at_insert_level: 4015 top_level: 7
inserted id: 5709, insert_level: 0, idx_at_insert_level: 5709 top_level: 7
inserted id: 1549, insert_level: 0, idx_at_insert_level: 1549 top_level: 7
inserted id: 2147, insert_level: 1, idx_at_insert_level: 599 top_level: 7
inserted id: 3546, insert_level: 0, idx_at_insert_level: 3546 top_level: 7
inserted id: 7793, insert_level: 1, idx_at_insert_level: 2235 top_level: 7
inserted id: 4501, insert_level: 0, idx_at_insert_level: 4501 top_level: 7
inserted id: 9047, insert_level: 0, idx_at_insert_level: 9047 top_level: 7
inserted id: 6444, insert_level: 0, idx_at_insert_level: 6444 top_level: 7
inserted id: 4016, insert_level: 0, idx_at_insert_level: 4016 top_level: 7
inserted id: 6931, insert_level: 0, idx_at_insert_level: 6931 top_level: 7
inserted id: 2804, insert_level: 0, idx_at_insert_level: 2804 top_level: 7
inserted id: 290, insert_level: 0, idx_at_insert_level: 290 top_level: 7
inserted id: 5299, insert_level: 0, idx_at_insert_level: 5299 top_level: 7
inserted id: 9823, insert_level: 0, idx_at_insert_level: 9823 top_level: 7
inserted id: 3547, insert_level: 0, idx_at_insert_level: 3547 top_level: 7
inserted id: 5710, insert_level: 0, idx_at_insert_level: 5710 top_level: 7
inserted id: 9048, insert_level: 0, idx_at_insert_level: 9048 top_level: 7
inserted id: 7794, insert_level: 0, idx_at_insert_level: 7794 top_level: 7
inserted id: 1550, insert_level: 1, idx_at_insert_level: 434 top_level: 7
inserted id: 9522, insert_level: 0, idx_at_insert_level: 9522 top_level: 7
inserted id: 3325, insert_level: 1, idx_at_insert_level: 949 top_level: 7
inserted id: 2148, insert_level: 1, idx_at_insert_level: 600 top_level: 7
inserted id: 4017, insert_level: 1, idx_at_insert_level: 1147 top_level: 7
inserted id: 6932, insert_level: 0, idx_at_insert_level: 6932 top_level: 7
inserted id: 3548, insert_level: 0, idx_at_insert_level: 3548 top_level: 7
inserted id: 2805, insert_level: 0, idx_at_insert_level: 2805 top_level: 7
inserted id: 5300, insert_level: 0, idx_at_insert_level: 5300 top_level: 7
inserted id: 9824, insert_level: 1, idx_at_insert_level: 2821 top_level: 7
inserted id: 1551, insert_level: 0, idx_at_insert_level: 1551 top_level: 7
inserted id: 5711, insert_level: 0, idx_at_insert_level: 5711 top_level: 7
inserted id: 291, insert_level: 1, idx_at_insert_level: 78 top_level: 7
inserted id: 3549, insert_level: 0, idx_at_insert_level: 3549 top_level: 7
inserted id: 6445, insert_level: 0, idx_at_insert_level: 6445 top_level: 7
inserted id: 6933, insert_level: 1, idx_at_insert_level: 1984 top_level: 7
inserted id: 9523, insert_level: 0, idx_at_insert_level: 9523 top_level: 7
inserted id: 4018, insert_level: 0, idx_at_insert_level: 4018 top_level: 7
inserted id: 7795, insert_level: 1, idx_at_insert_level: 2236 top_level: 7
inserted id: 3326, insert_level: 1, idx_at_insert_level: 950 top_level: 7
inserted id: 2149, insert_level: 0, idx_at_insert_level: 2149 top_level: 7
inserted id: 4502, insert_level: 0, idx_at_insert_level: 4502 top_level: 7
inserted id: 5301, insert_level: 0, idx_at_insert_level: 5301 top_level: 7
inserted id: 3550, insert_level: 0, idx_at_insert_level: 3550 top_level: 7
inserted id: 1552, insert_level: 0, idx_at_insert_level: 1552 top_level: 7
inserted id: 6446, insert_level: 1, idx_at_insert_level: 1847 top_level: 7
inserted id: 5712, insert_level: 0, idx_at_insert_level: 5712 top_level: 7
inserted id: 292, insert_level: 0, idx_at_insert_level: 292 top_level: 7
inserted id: 6934, insert_level: 0, idx_at_insert_level: 6934 top_level: 7
inserted id: 3551, insert_level: 0, idx_at_insert_level: 3551 top_level: 7
inserted id: 9524, insert_level: 1, idx_at_insert_level: 2721 top_level: 7
inserted id: 4019, insert_level: 0, idx_at_insert_level: 4019 top_level: 7
inserted id: 3327, insert_level: 0, idx_at_insert_level: 3327 top_level: 7
inserted id: 2806, insert_level: 0, idx_at_insert_level: 2806 top_level: 7
inserted id: 9825, insert_level: 0, idx_at_insert_level: 9825 top_level: 7
inserted id: 2150, insert_level: 1, idx_at_insert_level: 601 top_level: 7
inserted id: 4503, insert_level: 0, idx_at_insert_level: 4503 top_level: 7
inserted id: 6447, insert_level: 0, idx_at_insert_level: 6447 top_level: 7
inserted id: 9049, insert_level: 5, idx_at_insert_level: 24 top_level: 7
inserted id: 5302, insert_level: 0, idx_at_insert_level: 5302 top_level: 7
inserted id: 6935, insert_level: 2, idx_at_insert_level: 554 top_level: 7
inserted id: 9525, insert_level: 0, idx_at_insert_level: 9525 top_level: 7
inserted id: 293, insert_level: 0, idx_at_insert_level: 293 top_level: 7
inserted id: 2807, insert_level: 0, idx_at_insert_level: 2807 top_level: 7
inserted id: 1553, insert_level: 1, idx_at_insert_level: 435 top_level: 7
inserted id: 4020, insert_level: 0, idx_at_insert_level: 4020 top_level: 7
inserted id: 5713, insert_level: 1, idx_at_insert_level: 1646 top_level: 7
inserted id: 9826, insert_level: 0, idx_at_insert_level: 9826 top_level: 7
inserted id: 3552, insert_level: 0, idx_at_insert_level: 3552 top_level: 7
inserted id: 2151, insert_level: 0, idx_at_insert_level: 2151 top_level: 7
inserted id: 5303, insert_level: 0, idx_at_insert_level: 5303 top_level: 7
inserted id: 3328, insert_level: 4, idx_at_insert_level: 25 top_level: 7
inserted id: 4504, insert_level: 1, idx_at_insert_level: 1291 top_level: 7
inserted id: 9526, insert_level: 0, idx_at_insert_level: 9526 top_level: 7
inserted id: 7796, insert_level: 1, idx_at_insert_level: 2237 top_level: 7
inserted id: 1554, insert_level: 0, idx_at_insert_level: 1554 top_level: 7
inserted id: 294, insert_level: 0, idx_at_insert_level: 294 top_level: 7
inserted id: 9050, insert_level: 2, idx_at_insert_level: 715 top_level: 7
inserted id: 6448, insert_level: 1, idx_at_insert_level: 1848 top_level: 7
inserted id: 6936, insert_level: 3, idx_at_insert_level: 168 top_level: 7
inserted id: 2808, insert_level: 2, idx_at_insert_level: 224 top_level: 7
inserted id: 2152, insert_level: 0, idx_at_insert_level: 2152 top_level: 7
inserted id: 4021, insert_level: 0, idx_at_insert_level: 4021 top_level: 7
inserted id: 4505, insert_level: 0, idx_at_insert_level: 4505 top_level: 7
inserted id: 9827, insert_level: 0, idx_at_insert_level: 9827 top_level: 7
inserted id: 5714, insert_level: 1, idx_at_insert_level: 1647 top_level: 7
inserted id: 9051, insert_level: 0, idx_at_insert_level: 9051 top_level: 7
inserted id: 7797, insert_level: 0, idx_at_insert_level: 7797 top_level: 7
inserted id: 3553, insert_level: 0, idx_at_insert_level: 3553 top_level: 7
inserted id: 9527, insert_level: 0, idx_at_insert_level: 9527 top_level: 7
inserted id: 1555, insert_level: 0, idx_at_insert_level: 1555 top_level: 7
inserted id: 3329, insert_level: 1, idx_at_insert_level: 952 top_level: 7
inserted id: 6449, insert_level: 0, idx_at_insert_level: 6449 top_level: 7
inserted id: 2809, insert_level: 1, idx_at_insert_level: 808 top_level: 7
inserted id: 5304, insert_level: 2, idx_at_insert_level: 437 top_level: 7
inserted id: 4022, insert_level: 0, idx_at_insert_level: 4022 top_level: 7
inserted id: 4506, insert_level: 0, idx_at_insert_level: 4506 top_level: 7
inserted id: 295, insert_level: 1, idx_at_insert_level: 79 top_level: 7
inserted id: 3554, insert_level: 1, idx_at_insert_level: 1016 top_level: 7
inserted id: 9052, insert_level: 0, idx_at_insert_level: 9052 top_level: 7
inserted id: 9528, insert_level: 0, idx_at_insert_level: 9528 top_level: 7
inserted id: 6937, insert_level: 0, idx_at_insert_level: 6937 top_level: 7
inserted id: 9828, insert_level: 0, idx_at_insert_level: 9828 top_level: 7
inserted id: 5715, insert_level: 0, idx_at_insert_level: 5715 top_level: 7
inserted id: 2153, insert_level: 0, idx_at_insert_level: 2153 top_level: 7
inserted id: 1556, insert_level: 0, idx_at_insert_level: 1556 top_level: 7
inserted id: 4507, insert_level: 0, idx_at_insert_level: 4507 top_level: 7
inserted id: 6450, insert_level: 0, idx_at_insert_level: 6450 top_level: 7
inserted id: 5305, insert_level: 0, idx_at_insert_level: 5305 top_level: 7
inserted id: 3555, insert_level: 0, idx_at_insert_level: 3555 top_level: 7
inserted id: 296, insert_level: 0, idx_at_insert_level: 296 top_level: 7
inserted id: 4023, insert_level: 0, idx_at_insert_level: 4023 top_level: 7
inserted id: 297, insert_level: 0, idx_at_insert_level: 297 top_level: 7
inserted id: 7798, insert_level: 1, idx_at_insert_level: 2238 top_level: 7
inserted id: 2154, insert_level: 0, idx_at_insert_level: 2154 top_level: 7
inserted id: 9053, insert_level: 1, idx_at_insert_level: 2598 top_level: 7
inserted id: 9829, insert_level: 0, idx_at_insert_level: 9829 top_level: 7
inserted id: 2810, insert_level: 3, idx_at_insert_level: 74 top_level: 7
inserted id: 9529, insert_level: 2, idx_at_insert_level: 747 top_level: 7
inserted id: 4508, insert_level: 0, idx_at_insert_level: 4508 top_level: 7
inserted id: 5716, insert_level: 0, idx_at_insert_level: 5716 top_level: 7
inserted id: 3556, insert_level: 0, idx_at_insert_level: 3556 top_level: 7
inserted id: 1557, insert_level: 0, idx_at_insert_level: 1557 top_level: 7
inserted id: 4024, insert_level: 1, idx_at_insert_level: 1148 top_level: 7
inserted id: 3330, insert_level: 1, idx_at_insert_level: 953 top_level: 7
inserted id: 3557, insert_level: 0, idx_at_insert_level: 3557 top_level: 7
inserted id: 6938, insert_level: 1, idx_at_insert_level: 1987 top_level: 7
inserted id: 9530, insert_level: 0, idx_at_insert_level: 9530 top_level: 7
inserted id: 9054, insert_level: 1, idx_at_insert_level: 2599 top_level: 7
inserted id: 9830, insert_level: 0, idx_at_insert_level: 9830 top_level: 7
inserted id: 4509, insert_level: 0, idx_at_insert_level: 4509 top_level: 7
inserted id: 298, insert_level: 1, idx_at_insert_level: 80 top_level: 7
inserted id: 2155, insert_level: 3, idx_at_insert_level: 60 top_level: 7
inserted id: 2811, insert_level: 0, idx_at_insert_level: 2811 top_level: 7
inserted id: 2156, insert_level: 0, idx_at_insert_level: 2156 top_level: 7
inserted id: 5717, insert_level: 0, idx_at_insert_level: 5717 top_level: 7
inserted id: 4025, insert_level: 0, idx_at_insert_level: 4025 top_level: 7
inserted id: 6451, insert_level: 3, idx_at_insert_level: 161 top_level: 7
inserted id: 7799, insert_level: 0, idx_at_insert_level: 7799 top_level: 7
inserted id: 5306, insert_level: 4, idx_at_insert_level: 49 top_level: 7
inserted id: 1558, insert_level: 0, idx_at_insert_level: 1558 top_level: 7
inserted id: 3331, insert_level: 0, idx_at_insert_level: 3331 top_level: 7
inserted id: 9531, insert_level: 0, idx_at_insert_level: 9531 top_level: 7
inserted id: 4510, insert_level: 0, idx_at_insert_level: 4510 top_level: 7
inserted id: 4026, insert_level: 0, idx_at_insert_level: 4026 top_level: 7
inserted id: 9055, insert_level: 1, idx_at_insert_level: 2600 top_level: 7
inserted id: 6939, insert_level: 0, idx_at_insert_level: 6939 top_level: 7
inserted id: 3558, insert_level: 0, idx_at_insert_level: 3558 top_level: 7
inserted id: 2157, insert_level: 0, idx_at_insert_level: 2157 top_level: 7
inserted id: 299, insert_level: 0, idx_at_insert_level: 299 top_level: 7
inserted id: 7800, insert_level: 0, idx_at_insert_level: 7800 top_level: 7
inserted id: 5718, insert_level: 0, idx_at_insert_level: 5718 top_level: 7
inserted id: 3332, insert_level: 0, idx_at_insert_level: 3332 top_level: 7
inserted id: 9532, insert_level: 0, idx_at_insert_level: 9532 top_level: 7
inserted id: 9831, insert_level: 1, idx_at_insert_level: 2822 top_level: 7
inserted id: 4511, insert_level: 0, idx_at_insert_level: 4511 top_level: 7
inserted id: 4027, insert_level: 0, idx_at_insert_level: 4027 top_level: 7
inserted id: 3559, insert_level: 0, idx_at_insert_level: 3559 top_level: 7
inserted id: 2158, insert_level: 0, idx_at_insert_level: 2158 top_level: 7
inserted id: 5307, insert_level: 1, idx_at_insert_level: 1527 top_level: 7
inserted id: 2812, insert_level: 0, idx_at_insert_level: 2812 top_level: 7
inserted id: 6940, insert_level: 0, idx_at_insert_level: 6940 top_level: 7
inserted id: 1559, insert_level: 0, idx_at_insert_level: 1559 top_level: 7
inserted id: 3333, insert_level: 0, idx_at_insert_level: 3333 top_level: 7
inserted id: 6452, insert_level: 0, idx_at_insert_level: 6452 top_level: 7
inserted id: 9056, insert_level: 2, idx_at_insert_level: 716 top_level: 7
inserted id: 4028, insert_level: 0, idx_at_insert_level: 4028 top_level: 7
inserted id: 5719, insert_level: 0, idx_at_insert_level: 5719 top_level: 7
inserted id: 9533, insert_level: 1, idx_at_insert_level: 2723 top_level: 7
inserted id: 4512, insert_level: 1, idx_at_insert_level: 1292 top_level: 7
inserted id: 9832, insert_level: 0, idx_at_insert_level: 9832 top_level: 7
inserted id: 5308, insert_level: 0, idx_at_insert_level: 5308 top_level: 7
inserted id: 3560, insert_level: 2, idx_at_insert_level: 296 top_level: 7
inserted id: 3334, insert_level: 0, idx_at_insert_level: 3334 top_level: 7
inserted id: 7801, insert_level: 2, idx_at_insert_level: 613 top_level: 7
inserted id: 300, insert_level: 0, idx_at_insert_level: 300 top_level: 7
inserted id: 2159, insert_level: 2, idx_at_insert_level: 170 top_level: 7
inserted id: 1560, insert_level: 1, idx_at_insert_level: 436 top_level: 7
inserted id: 9057, insert_level: 0, idx_at_insert_level: 9057 top_level: 7
inserted id: 6453, insert_level: 0, idx_at_insert_level: 6453 top_level: 7
inserted id: 6941, insert_level: 0, idx_at_insert_level: 6941 top_level: 7
inserted id: 9534, insert_level: 1, idx_at_insert_level: 2724 top_level: 7
inserted id: 4029, insert_level: 0, idx_at_insert_level: 4029 top_level: 7
inserted id: 9833, insert_level: 0, idx_at_insert_level: 9833 top_level: 7
inserted id: 5309, insert_level: 0, idx_at_insert_level: 5309 top_level: 7
inserted id: 3335, insert_level: 0, idx_at_insert_level: 3335 top_level: 7
inserted id: 2813, insert_level: 4, idx_at_insert_level: 19 top_level: 7
inserted id: 5720, insert_level: 1, idx_at_insert_level: 1648 top_level: 7
inserted id: 4513, insert_level: 4, idx_at_insert_level: 34 top_level: 7
inserted id: 1561, insert_level: 0, idx_at_insert_level: 1561 top_level: 7
inserted id: 3561, insert_level: 1, idx_at_insert_level: 1018 top_level: 7
inserted id: 301, insert_level: 0, idx_at_insert_level: 301 top_level: 7
inserted id: 9535, insert_level: 0, idx_at_insert_level: 9535 top_level: 7
inserted id: 9058, insert_level: 1, idx_at_insert_level: 2602 top_level: 7
inserted id: 6454, insert_level: 0, idx_at_insert_level: 6454 top_level: 7
inserted id: 2160, insert_level: 1, idx_at_insert_level: 604 top_level: 7
inserted id: 6942, insert_level: 0, idx_at_insert_level: 6942 top_level: 7
inserted id: 3336, insert_level: 0, idx_at_insert_level: 3336 top_level: 7
inserted id: 7802, insert_level: 1, idx_at_insert_level: 2240 top_level: 7
inserted id: 5310, insert_level: 0, idx_at_insert_level: 5310 top_level: 7
inserted id: 9059, insert_level: 0, idx_at_insert_level: 9059 top_level: 7
inserted id: 3562, insert_level: 0, idx_at_insert_level: 3562 top_level: 7
inserted id: 5721, insert_level: 0, idx_at_insert_level: 5721 top_level: 7
inserted id: 2814, insert_level: 0, idx_at_insert_level: 2814 top_level: 7
inserted id: 4062, insert_level: 0, idx_at_insert_level: 4062 top_level: 7
inserted id: 9834, insert_level: 1, idx_at_insert_level: 2823 top_level: 7
inserted id: 4030, insert_level: 1, idx_at_insert_level: 1149 top_level: 7
inserted id: 2161, insert_level: 0, idx_at_insert_level: 2161 top_level: 7
inserted id: 9536, insert_level: 0, idx_at_insert_level: 9536 top_level: 7
inserted id: 4514, insert_level: 0, idx_at_insert_level: 4514 top_level: 7
inserted id: 3337, insert_level: 0, idx_at_insert_level: 3337 top_level: 7
inserted id: 6455, insert_level: 0, idx_at_insert_level: 6455 top_level: 7
inserted id: 6943, insert_level: 0, idx_at_insert_level: 6943 top_level: 7
inserted id: 3563, insert_level: 0, idx_at_insert_level: 3563 top_level: 7
inserted id: 302, insert_level: 1, idx_at_insert_level: 81 top_level: 7
inserted id: 9060, insert_level: 1, idx_at_insert_level: 2603 top_level: 7
inserted id: 5311, insert_level: 0, idx_at_insert_level: 5311 top_level: 7
inserted id: 4063, insert_level: 0, idx_at_insert_level: 4063 top_level: 7
inserted id: 5722, insert_level: 0, idx_at_insert_level: 5722 top_level: 7
inserted id: 9537, insert_level: 0, idx_at_insert_level: 9537 top_level: 7
inserted id: 4515, insert_level: 0, idx_at_insert_level: 4515 top_level: 7
inserted id: 2815, insert_level: 0, idx_at_insert_level: 2815 top_level: 7
inserted id: 2162, insert_level: 0, idx_at_insert_level: 2162 top_level: 7
inserted id: 7803, insert_level: 1, idx_at_insert_level: 2241 top_level: 7
inserted id: 9835, insert_level: 0, idx_at_insert_level: 9835 top_level: 7
inserted id: 3338, insert_level: 0, idx_at_insert_level: 3338 top_level: 7
inserted id: 4031, insert_level: 0, idx_at_insert_level: 4031 top_level: 7
inserted id: 6456, insert_level: 0, idx_at_insert_level: 6456 top_level: 7
inserted id: 9061, insert_level: 0, idx_at_insert_level: 9061 top_level: 7
inserted id: 6944, insert_level: 0, idx_at_insert_level: 6944 top_level: 7
inserted id: 303, insert_level: 0, idx_at_insert_level: 303 top_level: 7
inserted id: 4516, insert_level: 0, idx_at_insert_level: 4516 top_level: 7
inserted id: 9538, insert_level: 0, idx_at_insert_level: 9538 top_level: 7
inserted id: 2163, insert_level: 0, idx_at_insert_level: 2163 top_level: 7
inserted id: 4064, insert_level: 0, idx_at_insert_level: 4064 top_level: 7
inserted id: 3339, insert_level: 0, idx_at_insert_level: 3339 top_level: 7
inserted id: 2816, insert_level: 0, idx_at_insert_level: 2816 top_level: 7
inserted id: 3564, insert_level: 0, idx_at_insert_level: 3564 top_level: 7
inserted id: 9062, insert_level: 0, idx_at_insert_level: 9062 top_level: 7
inserted id: 5312, insert_level: 1, idx_at_insert_level: 1528 top_level: 7
inserted id: 5723, insert_level: 1, idx_at_insert_level: 1649 top_level: 7
inserted id: 6457, insert_level: 0, idx_at_insert_level: 6457 top_level: 7
inserted id: 9836, insert_level: 1, idx_at_insert_level: 2824 top_level: 7
inserted id: 9539, insert_level: 0, idx_at_insert_level: 9539 top_level: 7
inserted id: 2164, insert_level: 0, idx_at_insert_level: 2164 top_level: 7
inserted id: 3340, insert_level: 1, idx_at_insert_level: 954 top_level: 7
inserted id: 4032, insert_level: 1, idx_at_insert_level: 1150 top_level: 7
inserted id: 304, insert_level: 0, idx_at_insert_level: 304 top_level: 7
inserted id: 9063, insert_level: 0, idx_at_insert_level: 9063 top_level: 7
inserted id: 4517, insert_level: 1, idx_at_insert_level: 1294 top_level: 7
inserted id: 4065, insert_level: 0, idx_at_insert_level: 4065 top_level: 7
inserted id: 3565, insert_level: 0, idx_at_insert_level: 3565 top_level: 7
inserted id: 6945, insert_level: 1, idx_at_insert_level: 1988 top_level: 7
inserted id: 5313, insert_level: 0, idx_at_insert_level: 5313 top_level: 7
inserted id: 5724, insert_level: 0, idx_at_insert_level: 5724 top_level: 7
inserted id: 2165, insert_level: 0, idx_at_insert_level: 2165 top_level: 7
inserted id: 3341, insert_level: 1, idx_at_insert_level: 955 top_level: 7
inserted id: 6458, insert_level: 0, idx_at_insert_level: 6458 top_level: 7
inserted id: 7804, insert_level: 0, idx_at_insert_level: 7804 top_level: 7
inserted id: 4518, insert_level: 0, idx_at_insert_level: 4518 top_level: 7
inserted id: 9064, insert_level: 0, idx_at_insert_level: 9064 top_level: 7
inserted id: 3342, insert_level: 0, idx_at_insert_level: 3342 top_level: 7
inserted id: 9540, insert_level: 2, idx_at_insert_level: 748 top_level: 7
inserted id: 305, insert_level: 1, idx_at_insert_level: 82 top_level: 7
inserted id: 9837, insert_level: 0, idx_at_insert_level: 9837 top_level: 7
inserted id: 2817, insert_level: 0, idx_at_insert_level: 2817 top_level: 7
inserted id: 2166, insert_level: 0, idx_at_insert_level: 2166 top_level: 7
inserted id: 5725, insert_level: 0, idx_at_insert_level: 5725 top_level: 7
inserted id: 4033, insert_level: 2, idx_at_insert_level: 330 top_level: 7
inserted id: 4519, insert_level: 0, idx_at_insert_level: 4519 top_level: 7
inserted id: 3343, insert_level: 0, idx_at_insert_level: 3343 top_level: 7
inserted id: 6459, insert_level: 0, idx_at_insert_level: 6459 top_level: 7
inserted id: 7805, insert_level: 1, idx_at_insert_level: 2242 top_level: 7
inserted id: 4066, insert_level: 2, idx_at_insert_level: 331 top_level: 7
inserted id: 9541, insert_level: 0, idx_at_insert_level: 9541 top_level: 7
inserted id: 3344, insert_level: 0, idx_at_insert_level: 3344 top_level: 7
inserted id: 9065, insert_level: 1, idx_at_insert_level: 2604 top_level: 7
inserted id: 2818, insert_level: 0, idx_at_insert_level: 2818 top_level: 7
inserted id: 306, insert_level: 0, idx_at_insert_level: 306 top_level: 7
inserted id: 6946, insert_level: 0, idx_at_insert_level: 6946 top_level: 7
inserted id: 5726, insert_level: 0, idx_at_insert_level: 5726 top_level: 7
inserted id: 2167, insert_level: 1, idx_at_insert_level: 605 top_level: 7
inserted id: 3566, insert_level: 0, idx_at_insert_level: 3566 top_level: 7
inserted id: 9838, insert_level: 0, idx_at_insert_level: 9838 top_level: 7
inserted id: 5314, insert_level: 0, idx_at_insert_level: 5314 top_level: 7
inserted id: 6460, insert_level: 0, idx_at_insert_level: 6460 top_level: 7
inserted id: 4034, insert_level: 0, idx_at_insert_level: 4034 top_level: 7
inserted id: 3345, insert_level: 0, idx_at_insert_level: 3345 top_level: 7
inserted id: 4067, insert_level: 0, idx_at_insert_level: 4067 top_level: 7
inserted id: 3567, insert_level: 0, idx_at_insert_level: 3567 top_level: 7
inserted id: 7806, insert_level: 0, idx_at_insert_level: 7806 top_level: 7
inserted id: 2819, insert_level: 0, idx_at_insert_level: 2819 top_level: 7
inserted id: 3346, insert_level: 0, idx_at_insert_level: 3346 top_level: 7
inserted id: 5315, insert_level: 0, idx_at_insert_level: 5315 top_level: 7
inserted id: 9542, insert_level: 2, idx_at_insert_level: 749 top_level: 7
inserted id: 9066, insert_level: 0, idx_at_insert_level: 9066 top_level: 7
inserted id: 9839, insert_level: 0, idx_at_insert_level: 9839 top_level: 7
inserted id: 6461, insert_level: 0, idx_at_insert_level: 6461 top_level: 7
inserted id: 2168, insert_level: 1, idx_at_insert_level: 606 top_level: 7
inserted id: 307, insert_level: 1, idx_at_insert_level: 83 top_level: 7
inserted id: 4035, insert_level: 0, idx_at_insert_level: 4035 top_level: 7
inserted id: 5727, insert_level: 1, idx_at_insert_level: 1650 top_level: 7
inserted id: 3568, insert_level: 0, idx_at_insert_level: 3568 top_level: 7
inserted id: 7807, insert_level: 0, idx_at_insert_level: 7807 top_level: 7
inserted id: 5316, insert_level: 0, idx_at_insert_level: 5316 top_level: 7
inserted id: 2820, insert_level: 0, idx_at_insert_level: 2820 top_level: 7
inserted id: 9543, insert_level: 0, idx_at_insert_level: 9543 top_level: 7
inserted id: 2169, insert_level: 0, idx_at_insert_level: 2169 top_level: 7
inserted id: 4068, insert_level: 2, idx_at_insert_level: 332 top_level: 7
inserted id: 6462, insert_level: 0, idx_at_insert_level: 6462 top_level: 7
inserted id: 308, insert_level: 0, idx_at_insert_level: 308 top_level: 7
inserted id: 3569, insert_level: 0, idx_at_insert_level: 3569 top_level: 7
inserted id: 4036, insert_level: 0, idx_at_insert_level: 4036 top_level: 7
inserted id: 7808, insert_level: 0, idx_at_insert_level: 7808 top_level: 7
inserted id: 9067, insert_level: 1, idx_at_insert_level: 2605 top_level: 7
inserted id: 5317, insert_level: 0, idx_at_insert_level: 5317 top_level: 7
inserted id: 3347, insert_level: 2, idx_at_insert_level: 279 top_level: 7
inserted id: 9840, insert_level: 1, idx_at_insert_level: 2825 top_level: 7
inserted id: 2821, insert_level: 0, idx_at_insert_level: 2821 top_level: 7
inserted id: 6947, insert_level: 3, idx_at_insert_level: 169 top_level: 7
inserted id: 5728, insert_level: 1, idx_at_insert_level: 1651 top_level: 7
inserted id: 9544, insert_level: 1, idx_at_insert_level: 2727 top_level: 7
inserted id: 6463, insert_level: 0, idx_at_insert_level: 6463 top_level: 7
inserted id: 4520, insert_level: 0, idx_at_insert_level: 4520 top_level: 7
inserted id: 3570, insert_level: 0, idx_at_insert_level: 3570 top_level: 7
inserted id: 2170, insert_level: 1, idx_at_insert_level: 607 top_level: 7
inserted id: 7809, insert_level: 0, idx_at_insert_level: 7809 top_level: 7
inserted id: 309, insert_level: 0, idx_at_insert_level: 309 top_level: 7
inserted id: 5318, insert_level: 0, idx_at_insert_level: 5318 top_level: 7
inserted id: 9841, insert_level: 0, idx_at_insert_level: 9841 top_level: 7
inserted id: 2822, insert_level: 0, idx_at_insert_level: 2822 top_level: 7
inserted id: 9545, insert_level: 0, idx_at_insert_level: 9545 top_level: 7
inserted id: 3348, insert_level: 3, idx_at_insert_level: 90 top_level: 7
inserted id: 9068, insert_level: 1, idx_at_insert_level: 2606 top_level: 7
inserted id: 6464, insert_level: 0, idx_at_insert_level: 6464 top_level: 7
inserted id: 5729, insert_level: 0, idx_at_insert_level: 5729 top_level: 7
inserted id: 4037, insert_level: 0, idx_at_insert_level: 4037 top_level: 7
inserted id: 2171, insert_level: 0, idx_at_insert_level: 2171 top_level: 7
inserted id: 7810, insert_level: 0, idx_at_insert_level: 7810 top_level: 7
inserted id: 4069, insert_level: 0, idx_at_insert_level: 4069 top_level: 7
inserted id: 5319, insert_level: 0, idx_at_insert_level: 5319 top_level: 7
inserted id: 9546, insert_level: 0, idx_at_insert_level: 9546 top_level: 7
inserted id: 4521, insert_level: 0, idx_at_insert_level: 4521 top_level: 7
inserted id: 2823, insert_level: 0, idx_at_insert_level: 2823 top_level: 7
inserted id: 310, insert_level: 1, idx_at_insert_level: 84 top_level: 7
inserted id: 2172, insert_level: 0, idx_at_insert_level: 2172 top_level: 7
inserted id: 7811, insert_level: 0, idx_at_insert_level: 7811 top_level: 7
inserted id: 6465, insert_level: 0, idx_at_insert_level: 6465 top_level: 7
